date,Temp_air_celsius,Hum_relative,Vitesse_vent_m_s,Vent_direction_moy_deg,Vent_direction_sd_deg,Rg_W_m2,Rg_kJ_m2,R_net_W_m2,R_net_corr_W_m2,Pluie_mm,Patm_kPa,NDVI_red_mV,NDVI_PIR_mV
09/06/2021 10:30,21.84,62.72,1.836,338.4,0.138,821,4.107,513.5,513.5,0,101.9,7.566,17.3
09/06/2021 11:00,22.33,60.65,1.825,328.3,0.128,859,4.294,552.1,552.1,0,101.9,7.859,17.9
09/06/2021 11:30,22.93,59.13,1.665,331.3,0.114,881,4.407,578.4,578.4,0,101.9,8.03,18.25
09/06/2021 12:00,23.33,56.92,1.63,315.5,0.121,903,4.514,599.5,599.5,0,101.9,8.18,18.56
09/06/2021 12:30,23.92,54.11,1.474,309.9,0.117,930,4.649,629.5,629.5,0,101.9,8.33,19.2
09/06/2021 13:00,24.41,50.72,1.481,303.2,0.112,926,4.629,629.5,629.5,0,101.9,8.23,19.27
09/06/2021 13:30,24.83,49.27,1.642,291.7,0.111,915,4.573,634.1,634.1,0,101.9,8.01,18.91
09/06/2021 14:00,25.25,49.9,1.581,344.3,0.134,879,4.397,597.6,597.6,0,101.9,7.61,18.24
09/06/2021 14:30,25.35,48.95,1.385,10.28,0.145,648.3,3.242,427,427,0,101.9,5.49,13.39
09/06/2021 15:00,25.4,51.19,2,353,0.139,776.7,3.884,521.1,521.1,0,101.9,6.514,16.2
09/06/2021 15:30,25.09,50.49,1.831,358.4,0.136,673.3,3.366,436.5,436.5,0,101.9,5.474,13.91
09/06/2021 16:00,25.08,49.53,1.607,19.03,0.13,606.7,3.034,384.1,384.1,0,101.8,4.845,12.67
09/06/2021 16:30,24.77,49.17,1.82,5.397,0.143,521.1,2.606,319.6,319.6,0,101.8,4.046,11.06
09/06/2021 17:00,24.34,48.98,1.81,7.377,0.148,404.3,2.022,230.7,230.7,0,101.8,3.025,8.81
09/06/2021 17:30,23.56,49.39,1.921,26.82,0.129,321,1.605,166.3,166.3,0,101.8,2.316,7.201
09/06/2021 18:00,21.99,52.63,1.953,12.4,0.146,129.8,0.649,35.23,35.23,0,101.8,0.91,2.785
09/06/2021 18:30,20.99,56.66,1.87,5.226,0.148,137.6,0.688,44.5,44.5,0,101.9,0.958,3.323
09/06/2021 19:00,21.47,54.45,1.901,11.33,0.14,165.8,0.829,60.23,60.23,0,101.9,1.036,4.489
09/06/2021 19:30,20.11,56.03,1.6,10.81,0.153,36.22,0.181,-25.18,-25.18,0,101.9,0.259,0.813
09/06/2021 20:00,18.75,60.38,0.993,16.94,0.14,11.6,0.058,-39.57,-39.57,0,101.9,0.1,0.322
09/06/2021 20:30,17.63,63.56,0.887,18.84,0.146,0.048,0,-42.84,-42.84,0,102,0,0.024
09/06/2021 21:00,16.77,66.46,0.282,37.89,0.112,0,0,-42.78,-42.78,0,102,0,0
09/06/2021 21:30,16.18,67.03,0.428,12.36,0.175,0,0,-42.58,-42.58,0,102,0,0
09/06/2021 22:00,15.69,68.41,0.416,27.6,0.167,0,0,-39.96,-39.96,0,102,0,0
09/06/2021 22:30,15.12,71.49,0.255,25.4,0.119,0,0,-38.11,-38.11,0,102,0,0
09/06/2021 23:00,14.61,75.44,0.257,22.04,0.106,0,0,-35.99,-35.99,0,102,0,0
09/06/2021 23:30,14.13,78.9,0.188,22.05,0.088,0,0,-30.83,-30.83,0,102,0,0
10/06/2021 00:00,14.01,79.88,0.382,11.78,0.176,0,0,-34.5,-34.5,0,102,0,0
10/06/2021 00:30,14.01,81,0.448,349.8,0.143,0,0,-27.42,-27.42,0,102,0,0
10/06/2021 01:00,14,81.9,0.903,325.2,0.13,0,0,-29.89,-29.89,0,102,0,0
10/06/2021 01:30,13.96,81.8,0.457,348.9,0.112,0,0,-29.13,-29.13,0,101.9,0,0
10/06/2021 02:00,13.72,83.4,0.536,333.1,0.114,0,0,-28.4,-28.4,0,101.9,0,0
10/06/2021 02:30,13.72,84.5,0.836,333.5,0.149,0,0,-24.95,-24.95,0,101.9,0,0
10/06/2021 03:00,13.79,85.7,0.883,327.7,0.132,0,0,-23.24,-23.24,0,101.9,0,0
10/06/2021 03:30,13.9,86.6,0.74,325.6,0.126,0,0,-28.77,-28.77,0,101.9,0,0
10/06/2021 04:00,13.79,87.4,0.774,331.2,0.118,0.004,0,-25.46,-25.46,0,101.9,0,0
10/06/2021 04:30,13.89,88,0.465,5.251,0.163,2.834,0.014,-18.39,-18.39,0,101.9,0.01,0.118
10/06/2021 05:00,14.08,88.2,0.336,320,0.103,12.78,0.064,-5.129,-5.129,0,101.9,0.07,0.347
10/06/2021 05:30,14.26,87.7,0.384,320,0.131,18.12,0.091,-6.338,-6.338,0,101.9,0.119,0.5
10/06/2021 06:00,14.47,87.1,0.489,279.3,0.131,54.83,0.274,13.63,13.63,0,101.9,0.362,1.433
10/06/2021 06:30,14.96,86,0.789,298.4,0.134,66.87,0.334,20.13,20.13,0,101.9,0.404,1.771
10/06/2021 07:00,15.23,86.1,0.557,301,0.121,94.2,0.471,24.21,24.21,0,101.9,0.601,2.097
10/06/2021 07:30,16.11,84.6,0.663,330.6,0.139,164.1,0.821,69.4,69.4,0,101.9,1.111,3.795
10/06/2021 08:00,16.98,82.2,0.454,339.4,0.121,188.4,0.942,78.97,78.97,0,101.9,1.284,4.285
10/06/2021 08:30,18.76,75.46,0.726,0.066,0.138,488.9,2.445,250.5,250.5,0,101.9,3.784,10.92
10/06/2021 09:00,20.92,66.72,0.744,15.03,0.115,509.8,2.549,278.4,278.4,0,101.9,4.279,11.42
10/06/2021 09:30,21.61,63.37,0.975,331.1,0.114,695.2,3.476,409.4,409.4,0,101.9,6.007,15.65
10/06/2021 10:00,22.3,61.14,1.002,0.384,0.123,598.6,2.993,357.2,357.2,0,101.9,5.068,13.27
10/06/2021 10:30,21.92,61.38,1.171,338.3,0.111,348.2,1.741,202,202,0,101.9,2.654,8.67
10/06/2021 11:00,22.16,61.51,1.205,350.2,0.136,504.1,2.521,312,312,0,101.9,3.924,12.11
10/06/2021 11:30,23.6,56,0.773,23.56,0.107,739.6,3.698,487.2,487.2,0,101.9,6.107,16.85
10/06/2021 12:00,23.69,57.72,1.168,0.509,0.141,575.5,2.877,370,370,0,101.9,4.661,13.28
10/06/2021 12:30,24.29,56.27,1.009,359.1,0.113,820,4.1,557.9,557.9,0,101.9,6.705,18.44
10/06/2021 13:00,24.57,54.87,0.94,24.65,0.115,771.9,3.86,521.8,521.8,0,101.8,6.271,16.77
10/06/2021 13:30,25.2,52.78,1.087,351.1,0.12,718.9,3.595,482.6,482.6,0,101.8,5.848,15.66
10/06/2021 14:00,25.03,50.33,0.902,291.6,0.079,593.7,2.969,391.5,391.5,0,101.8,4.635,13.4
10/06/2021 14:30,24.72,52.33,1.311,296.5,0.121,572.7,2.863,368.8,368.8,0,101.8,4.351,12.91
10/06/2021 15:00,25.9,50.22,1.416,322.6,0.12,788.9,3.944,541.8,541.8,0,101.7,6.048,17.34
10/06/2021 15:30,25.04,54.8,1.811,350.8,0.126,452,2.26,278.1,278.1,0,101.7,3.405,10.23
10/06/2021 16:00,24.03,58.66,1.359,27.25,0.129,264.9,1.324,143.6,143.6,0,101.7,1.851,5.937
10/06/2021 16:30,23.68,59.17,1.409,24.67,0.139,264.2,1.321,143.3,143.3,0,101.7,1.804,5.877
10/06/2021 17:00,23.97,59.24,1.689,10.97,0.141,336.2,1.681,192.6,192.6,0,101.7,2.259,7.504
10/06/2021 17:30,23.53,60.32,2.133,15.39,0.142,268.1,1.34,135.6,135.6,0,101.7,1.728,6.025
10/06/2021 18:00,22.07,63.54,2.226,8.79,0.137,129.1,0.646,37.96,37.96,0,101.7,0.77,2.665
10/06/2021 18:30,21.33,63.82,2.076,20.89,0.133,154.5,0.773,51.58,51.58,0,101.7,0.841,3.788
10/06/2021 19:00,20.82,62.93,2.092,20.42,0.13,112.5,0.563,22.12,22.12,0,101.7,0.563,2.96
10/06/2021 19:30,19.66,67.97,1.863,6.528,0.145,43.25,0.216,-19.21,-19.21,0,101.8,0.256,1.047
10/06/2021 20:00,18.75,72.44,1.723,5.662,0.147,15.95,0.08,-36.5,-36.5,0,101.8,0.102,0.417
10/06/2021 20:30,17.75,76.69,1.293,10.45,0.149,0.546,0.003,-46,-46,0,101.8,0.003,0.068
10/06/2021 21:00,17.2,79.21,1.215,4.623,0.144,0,0,-46.76,-46.76,0,101.8,0,0
10/06/2021 21:30,16.77,80.8,1.137,10.27,0.145,0,0,-42.05,-42.05,0,101.8,0,0
10/06/2021 22:00,16.33,82.8,0.951,4.779,0.15,0,0,-49.64,-49.64,0,101.9,0,0
10/06/2021 22:30,15.79,84.8,0.591,350.1,0.148,0,0,-45.21,-45.21,0,101.8,0,0
10/06/2021 23:00,15.14,86.6,0.564,347.9,0.152,0,0,-42.14,-42.14,0,101.8,0,0
10/06/2021 23:30,14.62,87.6,0.302,2.287,0.12,0,0,-43.13,-43.13,0,101.8,0,0
11/06/2021 00:00,14.27,88.6,0.517,2.231,0.158,0,0,-41.25,-41.25,0,101.8,0,0
11/06/2021 00:30,14.03,89.6,0.47,352.8,0.182,0,0,-37.49,-37.49,0,101.8,0,0
11/06/2021 01:00,14.24,90.7,0.682,349.2,0.138,0,0,-16.24,-16.24,0,101.8,0,0
11/06/2021 01:30,14.38,90.9,0.769,11.46,0.144,0,0,-15.3,-15.3,0,101.8,0,0
11/06/2021 02:00,14.39,91.2,1.048,356.2,0.149,0,0,-14.08,-14.08,0,101.8,0,0
11/06/2021 02:30,14.33,91.4,1.078,355.3,0.15,0,0,-12.5,-12.5,0,101.8,0,0
11/06/2021 03:00,14.2,91.6,1.045,359.8,0.147,0,0,-11.65,-11.65,0,101.8,0,0
11/06/2021 03:30,14.12,91.7,1.136,15.61,0.144,0,0,-9.56,-9.56,0,101.8,0,0
11/06/2021 04:00,14.03,91.9,1.147,7.089,0.147,0.085,0,-6.248,-6.248,0,101.8,0,0.036
11/06/2021 04:30,14.04,92.1,1.183,13.4,0.153,4.269,0.021,-2.396,-2.396,0,101.8,0.013,0.152
11/06/2021 05:00,14.02,92.2,0.976,31.04,0.131,18.01,0.09,3.926,3.926,0,101.8,0.107,0.399
11/06/2021 05:30,14,92.2,1.052,7.751,0.147,29.43,0.147,11.54,11.54,0,101.8,0.167,0.648
11/06/2021 06:00,14,92.2,1.081,27.67,0.13,86.4,0.432,27.37,27.37,0,101.8,0.47,2.107
11/06/2021 06:30,14.14,91.7,1.059,43.38,0.125,146.7,0.734,71.03,71.03,0,101.8,0.864,3.57
11/06/2021 07:00,14.16,90.7,1.43,20.25,0.137,113.6,0.568,58.62,58.62,0,101.9,0.636,2.57
11/06/2021 07:30,14.7,90.1,1.308,5.255,0.14,233,1.165,130.5,130.5,0,101.9,1.415,5.7
11/06/2021 08:00,15.96,85.9,1.601,351.1,0.151,331.9,1.66,184.4,184.4,0,101.9,2.126,8.31
11/06/2021 08:30,17.42,80.2,1.314,351.5,0.141,515.9,2.579,296.7,296.7,0,101.9,2.029,10.11
11/06/2021 09:00,18.51,76.5,1.573,356.1,0.138,643.2,3.216,367.9,367.9,0,101.9,1.429,9.94
11/06/2021 09:30,19.51,73.48,1.677,353.3,0.142,704.1,3.52,417.2,417.2,0,101.9,1.65,10.82
11/06/2021 10:00,20.06,72.09,1.776,347.4,0.14,758,3.79,464.5,464.5,0,101.9,1.827,11.69
11/06/2021 10:30,21.2,68.82,1.364,20.82,0.13,802,4.01,507.3,507.3,0,101.9,1.978,12.46
11/06/2021 11:00,22.64,63.63,1.138,10.63,0.133,846,4.232,557.2,557.2,0,101.9,2.121,13.15
11/06/2021 11:30,23.24,60.82,1.458,340.3,0.132,880,4.4,583.9,583.9,0,101.8,2.22,13.55
11/06/2021 12:00,24.12,58.19,1.286,26.43,0.113,891,4.453,606.5,606.5,0,101.8,2.247,13.75
11/06/2021 12:30,24.65,57.19,1.505,9.79,0.127,931,4.655,637.3,637.3,0,101.8,5.288,14.91
11/06/2021 13:00,24.66,58.1,1.487,21.78,0.122,768.9,3.845,517.4,517.4,0,101.8,6.455,12.61
11/06/2021 13:30,25.32,55.71,1.3,13.66,0.114,836,4.18,575,575,0,101.8,7.112,14.13
11/06/2021 14:00,25.59,53.96,1.346,357,0.145,876,4.381,607.3,607.3,0,101.8,7.509,14.65
11/06/2021 14:30,25.48,53.3,1.701,327.5,0.119,728.7,3.644,489.7,489.7,0,101.8,6.187,12.22
11/06/2021 15:00,25.52,54.22,1.781,342.8,0.144,622.6,3.113,408.2,408.2,0,101.7,5.166,10.46
11/06/2021 15:30,25.36,55.17,1.989,347.9,0.148,622.2,3.111,408.1,408.1,0,101.7,5.208,10.77
11/06/2021 16:00,25.03,55.95,1.713,8.4,0.143,475.7,2.379,293.7,293.7,0,101.7,3.849,8.16
11/06/2021 16:30,24.6,57.29,2.146,4.573,0.144,438.8,2.194,265.3,265.3,0,101.7,3.561,7.7
11/06/2021 17:00,24.23,60.12,2.146,14.38,0.147,460.4,2.302,273.4,273.4,0,101.7,3.69,8.16
11/06/2021 17:30,23.92,59.64,1.884,17.35,0.137,379.8,1.899,209.4,209.4,0,101.7,3.034,6.937
11/06/2021 18:00,23.85,58.79,1.782,23.03,0.133,293.1,1.466,144.1,144.1,0,101.7,2.345,5.596
11/06/2021 18:30,23.43,59.72,1.807,15.18,0.144,213.7,1.068,86.7,86.7,0,101.7,1.679,4.351
11/06/2021 19:00,22.8,60.35,1.844,10.52,0.145,137.8,0.689,35.87,35.87,0,101.7,0.989,3.074
11/06/2021 19:30,21.74,63,1.89,9.09,0.14,68.44,0.342,-6.113,-6.113,0,101.8,0.398,1.678
11/06/2021 20:00,20.27,69.6,1.294,18.77,0.135,14.78,0.074,-40.45,-40.45,0,101.8,0.126,0.348
11/06/2021 20:30,18.59,75.2,1.263,14.68,0.146,0.196,0.001,-51.83,-51.83,0,101.8,0.006,0.052
11/06/2021 21:00,17.54,78.22,1.213,16.25,0.145,0,0,-53.61,-53.61,0,101.9,0,0
11/06/2021 21:30,16.71,80.6,0.806,18,0.148,0,0,-51.32,-51.32,0,101.9,0,0
11/06/2021 22:00,15.98,83.3,0.861,14.19,0.163,0,0,-51.75,-51.75,0,101.9,0,0
11/06/2021 22:30,15.21,84.5,0.972,10.91,0.149,0,0,-52.39,-52.39,0,101.9,0,0
11/06/2021 23:00,14.89,84.9,1.07,6.325,0.151,0,0,-53.2,-53.2,0,101.9,0,0
11/06/2021 23:30,14.38,86.3,0.747,349.3,0.153,0,0,-50.41,-50.41,0,101.9,0,0
12/06/2021 00:00,14.25,88.1,1.391,347.7,0.149,0,0,-29.06,-29.06,0,102,0,0
12/06/2021 00:30,14.44,89,0.957,6.966,0.153,0,0,-15.3,-15.3,0,102,0,0
12/06/2021 01:00,14.53,89.3,1.26,8.98,0.142,0,0,-7.463,-7.463,0,101.9,0,0
12/06/2021 01:30,14.55,89.9,1.212,3.476,0.146,0,0,-5.429,-5.429,0,101.9,0,0
12/06/2021 02:00,14.57,90.3,1.214,10.55,0.146,0,0,-5.588,-5.588,0,101.9,0,0.001
12/06/2021 02:30,14.41,90.6,1.374,13.56,0.147,0,0,-5.797,-5.797,0,101.9,0,0.001
12/06/2021 03:00,14.3,91,1.238,21.26,0.14,0,0,-6.267,-6.267,0,101.9,0,0
12/06/2021 03:30,14.09,91.4,0.819,17.52,0.133,0,0,-8.92,-8.92,0,102,0,0
12/06/2021 04:00,13.93,91.7,1.429,353.7,0.145,0.001,0,-10.55,-10.55,0,102,0,0.009
12/06/2021 04:30,13.9,92.2,1.178,6.121,0.138,2.811,0.014,-7.491,-7.491,0,102,0.006,0.091
12/06/2021 05:00,13.87,92.4,1.448,1.996,0.145,12.01,0.06,-3.741,-3.741,0,102,0.072,0.227
12/06/2021 05:30,13.97,92.6,1.402,3.831,0.141,29.58,0.148,3.018,3.018,0,102,0.196,0.541
12/06/2021 06:00,14.09,92.6,1.313,11.2,0.141,51.37,0.257,8.67,8.67,0,102,0.339,0.993
12/06/2021 06:30,14.36,92.3,1.26,3.375,0.15,71.08,0.355,17.63,17.63,0,102,0.435,1.422
12/06/2021 07:00,14.43,91.8,1.443,3.678,0.153,120.2,0.601,64.07,64.07,0,102.1,0.805,2.425
12/06/2021 07:30,15.05,90.3,1.541,20.3,0.134,193.6,0.968,112.1,112.1,0,102.1,1.406,3.919
12/06/2021 08:00,15.67,86.7,1.487,17.55,0.145,202.3,1.011,116.7,116.7,0,102.1,1.48,4.254
12/06/2021 08:30,16.07,83.4,1.68,2.073,0.137,219.6,1.098,130.8,130.8,0,102.1,1.617,4.613
12/06/2021 09:00,16.63,80.5,1.451,27.57,0.126,248.3,1.242,147.9,147.9,0,102.1,1.869,5.265
12/06/2021 09:30,17.24,78.38,1.11,37.43,0.123,263,1.315,157.6,157.6,0,102.1,1.986,5.669
12/06/2021 10:00,18.21,75.08,1.232,26.35,0.126,393,1.965,241.9,241.9,0,102.1,2.991,8.05
12/06/2021 10:30,19.3,71.48,1.098,20.94,0.121,483.4,2.417,302.4,302.4,0,102.1,3.746,9.48
12/06/2021 11:00,20.56,66.77,1.243,43.32,0.118,769.5,3.847,500.4,500.4,0,102.1,6.225,13.66
12/06/2021 11:30,21.27,64.65,1.229,43.74,0.121,824,4.119,540.2,540.2,0,102.1,6.783,13.77
12/06/2021 12:00,22.24,61.41,1.418,351,0.107,835,4.177,562,562,0,102.1,6.914,14.33
12/06/2021 12:30,22.78,61.4,1.863,4.518,0.129,754.9,3.774,499.3,499.3,0,102.1,6.091,13.26
12/06/2021 13:00,22.39,63.98,2.336,7.783,0.142,756.6,3.783,499.6,499.6,0,102.1,5.98,13.11
12/06/2021 13:30,22.71,63.83,2.021,356.7,0.135,857,4.285,584.5,584.5,0,102.1,6.759,14.11
12/06/2021 14:00,22.5,64.91,2.028,3.941,0.14,845,4.227,573.5,573.5,0,102.1,6.531,13.9
12/06/2021 14:30,22.65,63.75,1.95,9.15,0.132,806,4.03,545.6,545.6,0,102.1,6.181,13.31
12/06/2021 15:00,22.45,62.05,1.815,359.5,0.137,731.5,3.657,487.2,487.2,0,102.1,5.534,12.18
12/06/2021 15:30,22.85,59.87,1.727,1.947,0.145,690.8,3.454,453.4,453.4,0,102.1,5.188,11.7
12/06/2021 16:00,23.07,56.33,1.762,22.52,0.129,627,3.135,399.8,399.8,0,102.1,4.685,10.79
12/06/2021 16:30,23.09,54.27,1.902,8.91,0.138,550,2.75,339.3,339.3,0,102.1,4.067,9.63
12/06/2021 17:00,23,51.98,1.94,18.44,0.131,469.5,2.347,273.9,273.9,0,102.1,3.447,8.41
12/06/2021 17:30,22.72,52.22,1.835,16.21,0.14,385.5,1.928,207.8,207.8,0,102.1,2.82,7.137
12/06/2021 18:00,22.06,52.56,1.862,12.42,0.143,302.1,1.51,142.7,142.7,0,102.1,2.195,5.836
12/06/2021 18:30,21.41,50.24,1.846,11.98,0.136,220.3,1.101,83.7,83.7,0,102.1,1.571,4.553
12/06/2021 19:00,20.81,53.31,1.569,15.94,0.139,142.2,0.711,32.23,32.23,0,102.1,0.922,3.266
12/06/2021 19:30,19.97,56.89,1.418,12.6,0.146,74.04,0.37,-7.416,-7.416,0,102.1,0.38,1.912
12/06/2021 20:00,18.51,61.64,1.117,355.4,0.152,16.96,0.085,-41.91,-41.91,0,102.1,0.118,0.411
12/06/2021 20:30,16.51,69.78,0.647,358.1,0.162,0.351,0.002,-53.68,-53.68,0,102.1,0.013,0.062
12/06/2021 21:00,15.38,77.12,1.01,10.32,0.159,0,0,-55.74,-55.74,0,102.2,0,0
12/06/2021 21:30,14.7,80.7,1.169,6.431,0.156,0,0,-57.2,-57.2,0,102.2,0,0
12/06/2021 22:00,14.27,81.5,1.498,9.94,0.151,0,0,-59.09,-59.09,0,102.2,0,0
12/06/2021 22:30,13.83,83.5,1.165,7.517,0.151,0,0,-55.32,-55.32,0,102.2,0,0
12/06/2021 23:00,13.41,85.3,1.06,1.636,0.148,0,0,-52.69,-52.69,0,102.2,0,0
12/06/2021 23:30,13.07,86.2,0.408,319.9,0.126,0,0,-47.71,-47.71,0,102.2,0,0
13/06/2021 00:00,12.45,87.3,0.179,331.6,0.057,0,0,-46.64,-46.64,0,102.2,0,0
13/06/2021 00:30,11.89,88.3,0.331,299.6,0.074,0,0,-44.77,-44.77,0,102.2,0,0
13/06/2021 01:00,11.65,89.3,0.213,299.7,0.083,0,0,-41.55,-41.55,0,102.2,0,0
13/06/2021 01:30,11.37,90.1,0.437,307.1,0.118,0,0,-41.39,-41.39,0,102.2,0,0
13/06/2021 02:00,11.44,91.1,0.604,351.1,0.151,0,0,-43.22,-43.22,0,102.2,0,0
13/06/2021 02:30,11.84,91.6,0.719,355.4,0.159,0,0,-46.7,-46.7,0,102.2,0,0
13/06/2021 03:00,11.64,91.2,0.189,0.363,0.144,0,0,-45.05,-45.05,0,102.2,0,0
13/06/2021 03:30,11.18,91.7,0.224,0.729,0.114,0,0,-41.8,-41.8,0,102.2,0,0
13/06/2021 04:00,10.95,92.3,0.292,0.619,0.07,0,0,-41.07,-41.07,0,102.2,0,0.021
13/06/2021 04:30,11.16,92.6,0.349,2.68,0.15,5.218,0.026,-39.39,-39.39,0,102.2,0.04,0.147
13/06/2021 05:00,11.51,92.8,0.376,3.23,0.143,28.95,0.145,-28.79,-28.79,0,102.2,0.151,0.439
13/06/2021 05:30,12.85,92.2,0.406,7.021,0.169,114,0.57,-17.74,-17.74,0,102.2,0.55,2.645
13/06/2021 06:00,14.77,87,0.761,43.2,0.131,186.3,0.931,-65.83,-65.83,0,102.2,1.116,4.318
13/06/2021 06:30,16.49,73.18,0.799,53.74,0.116,261.3,1.306,-61.64,-61.64,0,102.2,1.859,5.744
13/06/2021 07:00,17.8,68.62,0.906,53.86,0.117,346.5,1.732,56.95,56.95,0,102.2,2.726,7.137
13/06/2021 07:30,19.31,64.71,0.675,93.8,0.114,430.5,2.152,185.1,185.1,0,102.2,3.598,8.46
13/06/2021 08:00,20.44,62.43,0.843,103,0.118,510.2,2.551,251.4,251.4,0,102.2,4.385,9.76
13/06/2021 08:30,21.62,60.8,0.865,78.63,0.105,586.7,2.933,315.1,315.1,0,102.2,5.074,10.82
13/06/2021 09:00,22.2,59.55,1.044,86.5,0.108,657.4,3.287,380.9,380.9,0,102.2,5.66,11.77
13/06/2021 09:30,23.16,57.31,0.939,95.2,0.101,720.4,3.602,432.5,432.5,0,102.2,6.192,12.64
13/06/2021 10:00,24.07,55,0.982,117.8,0.094,772.8,3.864,487.8,487.8,0,102.2,6.609,13.34
13/06/2021 10:30,24.79,51.6,1.001,124,0.104,815,4.076,527.1,527.1,0,102.1,6.951,13.92
13/06/2021 11:00,25.33,49.83,1.071,88.3,0.094,848,4.242,568.9,568.9,0,102.1,7.171,14.35
13/06/2021 11:30,26.17,46.71,1.23,129.3,0.108,875,4.373,596.7,596.7,0,102.1,7.332,14.7
13/06/2021 12:00,26.56,46.04,1.21,132.4,0.118,886,4.431,607.1,607.1,0,102.1,7.353,14.84
13/06/2021 12:30,26.98,44.14,1.017,97.8,0.091,885,4.424,616.7,616.7,0,102,7.312,14.85
13/06/2021 13:00,27.34,44.21,1.141,96.7,0.101,875,4.375,611.7,611.7,0,102,7.136,14.66
13/06/2021 13:30,27.57,42.35,1.349,126.4,0.108,857,4.287,607.9,607.9,0,102,6.911,14.36
13/06/2021 14:00,28,39.64,1.176,130.8,0.108,825,4.124,580.3,580.3,0,102,6.598,13.89
13/06/2021 14:30,28.55,39.12,1.148,131.1,0.109,783,3.915,553.9,553.9,0,101.9,6.223,13.29
13/06/2021 15:00,28.86,38.86,1.096,139.2,0.109,731.3,3.656,510.5,510.5,0,101.9,5.753,12.51
13/06/2021 15:30,28.91,37.93,1.312,144,0.118,671.9,3.359,464.5,464.5,0,101.9,5.23,11.61
13/06/2021 16:00,29.14,38.96,1.265,127.7,0.093,602.2,3.011,403.6,403.9,0,101.9,4.662,10.59
13/06/2021 16:30,29.31,38.83,0.923,124.3,0.096,526.4,2.632,342.4,342.4,0,101.8,4.068,9.5
13/06/2021 17:00,29.16,37.99,0.951,112.3,0.104,448.8,2.244,283.2,283.2,0,101.8,3.442,8.31
13/06/2021 17:30,29.33,37.51,0.714,113.6,0.121,367,1.835,214.4,214.4,0,101.8,2.814,7.045
13/06/2021 18:00,29.31,37.78,0.737,137,0.119,284.4,1.422,152.1,152.1,0,101.8,2.202,5.73
13/06/2021 18:30,28.6,39,0.76,131,0.116,206.2,1.031,92,92,0,101.8,1.566,4.433
13/06/2021 19:00,28.27,40.05,0.654,134.2,0.125,131.6,0.658,42.79,42.79,0,101.8,0.914,3.173
13/06/2021 19:30,27.51,41.88,0.514,129.9,0.109,66.48,0.332,2.656,2.656,0,101.8,0.369,1.822
13/06/2021 20:00,26.44,45.13,0.15,127.5,0.075,14.6,0.073,-26.65,-26.65,0,101.8,0.125,0.411
13/06/2021 20:30,23.18,53.95,0.05,127.5,0.034,0.171,0.001,-35.67,-35.67,0,101.8,0.012,0.058
13/06/2021 21:00,21.33,59.47,0,0,0,0,0,-35.13,-35.13,0,101.8,0,0
13/06/2021 21:30,19.87,65.82,0,127.4,0.001,0,0,-35.85,-35.85,0,101.8,0,0
13/06/2021 22:00,19.17,69.65,0.055,71.16,0.022,0,0,-33.8,-33.8,0,101.8,0,0
13/06/2021 22:30,18.5,73.86,0.494,3.17,0.14,0,0,-34.84,-34.84,0,101.8,0,0
13/06/2021 23:00,18.22,74.46,0.402,355.2,0.153,0,0,-34.58,-34.58,0,101.8,0,0
13/06/2021 23:30,17.38,77.8,0.246,355.2,0.103,0,0,-35.97,-35.97,0,101.8,0,0
14/06/2021 00:00,16.69,81,0.451,356.3,0.17,0,0,-37.31,-37.31,0,101.8,0,0
14/06/2021 00:30,15.99,84.6,0.233,356.2,0.107,0,0,-35.39,-35.39,0,101.8,0,0
14/06/2021 01:00,15.65,86.2,0.311,355.8,0.134,0,0,-36.06,-36.06,0,101.8,0,0
14/06/2021 01:30,15.29,87.5,0.136,356.7,0.062,0,0,-34.99,-34.99,0,101.7,0,0
14/06/2021 02:00,15.14,88.7,0.132,356.7,0.078,0,0,-34.71,-34.71,0,101.7,0,0
14/06/2021 02:30,14.76,89.4,0.196,356.7,0.107,0,0,-33.29,-33.29,0,101.7,0,0
14/06/2021 03:00,14.49,90.1,0.183,356.7,0.117,0,0,-34.21,-34.21,0,101.7,0,0
14/06/2021 03:30,14.31,90.6,0.056,356.7,0.074,0,0,-32.59,-32.59,0,101.7,0,0
14/06/2021 04:00,14.07,90.9,0.272,356.7,0.153,0.002,0,-33.57,-33.57,0,101.7,0,0.023
14/06/2021 04:30,13.92,91.5,0.197,356.8,0.085,5.56,0.028,-29.84,-29.84,0,101.7,0.038,0.16
14/06/2021 05:00,14,91.7,0.235,356.7,0.132,28.25,0.141,-21.09,-21.09,0,101.7,0.148,0.467
14/06/2021 05:30,15.47,91.9,0.321,320.3,0.088,97.1,0.486,-12.26,-12.26,0,101.7,0.485,2.626
14/06/2021 06:00,18.27,86.6,0.26,305,0.118,175.3,0.876,-62.01,-62.01,0,101.7,1.004,4.295
14/06/2021 06:30,19.72,75.72,0.36,307.9,0.12,250.6,1.253,-62.24,-62.24,0,101.7,1.769,5.793
14/06/2021 07:00,22.45,62.74,0.282,339.4,0.13,315.6,1.578,63.04,63.04,0,101.8,2.498,6.825
14/06/2021 07:30,23.54,55.52,0.702,117.8,0.104,415,2.075,186.7,186.7,0,101.7,3.456,8.69
14/06/2021 08:00,23.81,53.94,0.881,140.7,0.117,491.9,2.459,250.1,250.1,0,101.7,4.158,9.79
14/06/2021 08:30,25.03,50.23,0.789,280.5,0.078,584.5,2.923,321.2,321.2,0,101.7,5.053,11.28
